site_id,all_datetime,value
03814_2_1,2019-11-30 16:45:00,11.16
03814_2_1,2019-11-30 17:00:00,12.84
03814_2_1,2019-11-30 17:15:00,13.12
03814_2_1,2019-11-30 17:30:00,13.36
03814_2_1,2019-11-30 17:45:00,13.2
03814_2_1,2019-11-30 18:00:00,12.76
03814_2_1,2019-11-30 18:15:00,12.08
03814_2_1,2019-11-30 18:30:00,10.56
03814_2_1,2019-11-30 18:45:00,9.44
03814_2_1,2019-11-30 19:00:00,11.52
03814_2_1,2019-11-30 19:15:00,10.92
03814_2_1,2019-11-30 19:30:00,9.64
03814_2_1,2019-11-30 19:45:00,9.8
03814_2_1,2019-11-30 20:00:00,10.96
03814_2_1,2019-11-30 20:15:00,11.48
03814_2_1,2019-11-30 20:30:00,9
03814_2_1,2019-11-30 20:45:00,10.12
03814_2_1,2019-11-30 21:00:00,12.2
03814_2_1,2019-11-30 21:15:00,10.76
03814_2_1,2019-11-30 21:30:00,10.32
03814_2_1,2019-11-30 21:45:00,9.92
03814_2_1,2019-11-30 22:00:00,9.08
03814_2_1,2019-11-30 22:15:00,9.48
03814_2_1,2019-11-30 22:30:00,9
03814_2_1,2019-11-30 22:45:00,8.56
03814_2_1,2019-11-30 23:00:00,8.56
03814_2_1,2019-11-30 23:15:00,8
03814_2_1,2019-11-30 23:30:00,8.4
03814_2_1,2019-11-30 23:45:00,6.12
03814_2_1,2019-12-01 00:00:00,6.68
03814_2_1,2019-12-01 00:15:00,7.64
03814_2_1,2019-12-01 00:30:00,5.48
03814_2_1,2019-12-01 00:45:00,5.44
03814_2_1,2019-12-01 01:00:00,5.12
03814_2_1,2019-12-01 01:15:00,5.04
03814_2_1,2019-12-01 01:30:00,4.12
03814_2_1,2019-12-01 01:45:00,3.72
03814_2_1,2019-12-01 02:00:00,2.72
03814_2_1,2019-12-01 02:15:00,2.8
03814_2_1,2019-12-01 02:30:00,2.24
03814_2_1,2019-12-01 02:45:00,2
03814_2_1,2019-12-01 03:00:00,2.12
03814_2_1,2019-12-01 03:15:00,2.48
03814_2_1,2019-12-01 03:30:00,2.16
03814_2_1,2019-12-01 03:45:00,2.32
03814_2_1,2019-12-01 04:00:00,2.32
03814_2_1,2019-12-01 04:15:00,3.44
03814_2_1,2019-12-01 04:30:00,2.52
03814_2_1,2019-12-01 04:45:00,2.2
03814_2_1,2019-12-01 05:00:00,1.88
03814_2_1,2019-12-01 05:15:00,2.36
03814_2_1,2019-12-01 05:30:00,2.72
03814_2_1,2019-12-01 05:45:00,3.2
03814_2_1,2019-12-01 06:00:00,3.28
03814_2_1,2019-12-01 06:15:00,4.04
03814_2_1,2019-12-01 06:30:00,3.56
03814_2_1,2019-12-01 06:45:00,3.96
03814_2_1,2019-12-01 07:00:00,4.56
03814_2_1,2019-12-01 07:15:00,4.92
03814_2_1,2019-12-01 07:30:00,6.44
03814_2_1,2019-12-01 07:45:00,6.28
03814_2_1,2019-12-01 08:00:00,8.84
03814_2_1,2019-12-01 08:15:00,9.64
03814_2_1,2019-12-01 08:30:00,11.36
03814_2_1,2019-12-01 08:45:00,14.52
03814_2_1,2019-12-01 09:00:00,13.96
03814_2_1,2019-12-01 09:15:00,15.24
03814_2_1,2019-12-01 09:30:00,15.36
03814_2_1,2019-12-01 09:45:00,13.8
03814_2_1,2019-12-01 10:00:00,14.48
03814_2_1,2019-12-01 10:15:00,16.68
03814_2_1,2019-12-01 10:30:00,15.76
03814_2_1,2019-12-01 10:45:00,16.96
03814_2_1,2019-12-01 11:00:00,16.36
03814_2_1,2019-12-01 11:15:00,14.64
03814_2_1,2019-12-01 11:30:00,16.24
03814_2_1,2019-12-01 11:45:00,15.68
03814_2_1,2019-12-01 12:00:00,16.36
03814_2_1,2019-12-01 12:15:00,15.28
03814_2_1,2019-12-01 12:30:00,15.52
03814_2_1,2019-12-01 12:45:00,15.04
03814_2_1,2019-12-01 13:00:00,14.12
03814_2_1,2019-12-01 13:15:00,13.88
03814_2_1,2019-12-01 13:30:00,14.6
03814_2_1,2019-12-01 13:45:00,15.16
03814_2_1,2019-12-01 14:00:00,13.68
03814_2_1,2019-12-01 14:15:00,12.4
03814_2_1,2019-12-01 14:30:00,13.04
03814_2_1,2019-12-01 14:45:00,11.56
03814_2_1,2019-12-01 15:00:00,11.4
03814_2_1,2019-12-01 15:15:00,14.12
03814_2_1,2019-12-01 15:30:00,13.72
03814_2_1,2019-12-01 15:45:00,13.96
03814_2_1,2019-12-01 16:00:00,13.44
03814_2_1,2019-12-01 16:15:00,15.24
03814_2_1,2019-12-01 16:30:00,14.32
03814_2_1,2019-12-01 16:45:00,12.36
03814_2_1,2019-12-01 17:00:00,14.4
03814_2_1,2019-12-01 17:15:00,13.92
03814_2_1,2019-12-01 17:30:00,14.44
03814_2_1,2019-12-01 17:45:00,14.92
03814_2_1,2019-12-01 18:00:00,13.4
03814_2_1,2019-12-01 18:15:00,13.16
03814_2_1,2019-12-01 18:30:00,15.48
03814_2_1,2019-12-01 18:45:00,15.44
03814_2_1,2019-12-01 19:00:00,15.28
03814_2_1,2019-12-01 19:15:00,14.08
03814_2_1,2019-12-01 19:30:00,15
03814_2_1,2019-12-01 19:45:00,13.32
03814_2_1,2019-12-01 20:00:00,13.36
03814_2_1,2019-12-01 20:15:00,14.56
03814_2_1,2019-12-01 20:30:00,12.88
03814_2_1,2019-12-01 20:45:00,12.08
03814_2_1,2019-12-01 21:00:00,11.6
03814_2_1,2019-12-01 21:15:00,12.52
03814_2_1,2019-12-01 21:30:00,11.64
03814_2_1,2019-12-01 21:45:00,9.32
03814_2_1,2019-12-01 22:00:00,9.84
03814_2_1,2019-12-01 22:15:00,10.52
03814_2_1,2019-12-01 22:30:00,10.24
03814_2_1,2019-12-01 22:45:00,8.84
03814_2_1,2019-12-01 23:00:00,8.92
03814_2_1,2019-12-01 23:15:00,6.72
03814_2_1,2019-12-01 23:30:00,7
03814_2_1,2019-12-01 23:45:00,6.64
03814_2_1,2019-12-02 00:00:00,5.52
03814_2_1,2019-12-02 00:15:00,5.4
03814_2_1,2019-12-02 00:30:00,6.68
03814_2_1,2019-12-02 00:45:00,5.32
03814_2_1,2019-12-02 01:00:00,3.92
03814_2_1,2019-12-02 01:15:00,4.24
03814_2_1,2019-12-02 01:30:00,3.84
03814_2_1,2019-12-02 01:45:00,3.92
03814_2_1,2019-12-02 02:00:00,4.72
03814_2_1,2019-12-02 02:15:00,4.32
03814_2_1,2019-12-02 02:30:00,3.28
03814_2_1,2019-12-02 02:45:00,3.52
03814_2_1,2019-12-02 03:00:00,3.48
03814_2_1,2019-12-02 03:15:00,3.36
03814_2_1,2019-12-02 03:30:00,3.68
03814_2_1,2019-12-02 03:45:00,4.28
03814_2_1,2019-12-02 04:00:00,2.92
03814_2_1,2019-12-02 04:15:00,3.72
03814_2_1,2019-12-02 04:30:00,4.36
03814_2_1,2019-12-02 04:45:00,3.72
03814_2_1,2019-12-02 05:00:00,4.2
03814_2_1,2019-12-02 05:15:00,5.6
03814_2_1,2019-12-02 05:30:00,5.8
03814_2_1,2019-12-02 05:45:00,6.08
03814_2_1,2019-12-02 06:00:00,5.24
03814_2_1,2019-12-02 06:15:00,7.92
03814_2_1,2019-12-02 06:30:00,8.2
03814_2_1,2019-12-02 06:45:00,10.16
03814_2_1,2019-12-02 07:00:00,10.4
03814_2_1,2019-12-02 07:15:00,11.68
03814_2_1,2019-12-02 07:30:00,13.2
03814_2_1,2019-12-02 07:45:00,12.8
03814_2_1,2019-12-02 08:00:00,14.12
03814_2_1,2019-12-02 08:15:00,13.6
03814_2_1,2019-12-02 08:30:00,12.08
03814_2_1,2019-12-02 08:45:00,12.6
03814_2_1,2019-12-02 09:00:00,10.6
03814_2_1,2019-12-02 09:15:00,10.36
03814_2_1,2019-12-02 09:30:00,11.24
03814_2_1,2019-12-02 09:45:00,10.64
03814_2_1,2019-12-02 10:00:00,10.56
03814_2_1,2019-12-02 10:15:00,11.92
03814_2_1,2019-12-02 10:30:00,11.88
03814_2_1,2019-12-02 10:45:00,11.96
03814_2_1,2019-12-02 11:00:00,10.72
03814_2_1,2019-12-02 11:15:00,10.56
03814_2_1,2019-12-02 11:30:00,11.2
03814_2_1,2019-12-02 11:45:00,11.12
03814_2_1,2019-12-02 12:00:00,11.2
03814_2_1,2019-12-02 12:15:00,12.64
03814_2_1,2019-12-02 12:30:00,10.68
03814_2_1,2019-12-02 12:45:00,11.04
03814_2_1,2019-12-02 13:00:00,9.48
03814_2_1,2019-12-02 13:15:00,9.36
03814_2_1,2019-12-02 13:30:00,10.68
03814_2_1,2019-12-02 13:45:00,8.84
03814_2_1,2019-12-02 14:00:00,8.24
03814_2_1,2019-12-02 14:15:00,9.6
03814_2_1,2019-12-02 14:30:00,9.4
03814_2_1,2019-12-02 14:45:00,10.72
03814_2_1,2019-12-02 15:00:00,9.72
03814_2_1,2019-12-02 15:15:00,9.96
03814_2_1,2019-12-02 15:30:00,9.08
03814_2_1,2019-12-02 15:45:00,10.04
03814_2_1,2019-12-02 16:00:00,9.96
03814_2_1,2019-12-02 16:15:00,9.64
03814_2_1,2019-12-02 16:30:00,9.8
03814_2_1,2019-12-02 16:45:00,11.72
03814_2_1,2019-12-02 17:00:00,12.84
03814_2_1,2019-12-02 17:15:00,11.32
03814_2_1,2019-12-02 17:30:00,11.96
03814_2_1,2019-12-02 17:45:00,10.16
03814_2_1,2019-12-02 18:00:00,14.16
03814_2_1,2019-12-02 18:15:00,13
03814_2_1,2019-12-02 18:30:00,12.72
03814_2_1,2019-12-02 18:45:00,13.32
03814_2_1,2019-12-02 19:00:00,12.12
03814_2_1,2019-12-02 19:15:00,13.52
03814_2_1,2019-12-02 19:30:00,14.2
03814_2_1,2019-12-02 19:45:00,12.08
03814_2_1,2019-12-02 20:00:00,12.28
03814_2_1,2019-12-02 20:15:00,13.32
03814_2_1,2019-12-02 20:30:00,12.44
03814_2_1,2019-12-02 20:45:00,12.72
03814_2_1,2019-12-02 21:00:00,11.56
03814_2_1,2019-12-02 21:15:00,11.08
03814_2_1,2019-12-02 21:30:00,10.88
03814_2_1,2019-12-02 21:45:00,9.8
03814_2_1,2019-12-02 22:00:00,8.92
03814_2_1,2019-12-02 22:15:00,8.8
03814_2_1,2019-12-02 22:30:00,8.48
03814_2_1,2019-12-02 22:45:00,9
03814_2_1,2019-12-02 23:00:00,8.8
03814_2_1,2019-12-02 23:15:00,8.32
03814_2_1,2019-12-02 23:30:00,7.96
03814_2_1,2019-12-02 23:45:00,5.44
03814_2_1,2019-12-03 00:00:00,5.72
03814_2_1,2019-12-03 00:15:00,4.64
03814_2_1,2019-12-03 00:30:00,4.6
03814_2_1,2019-12-03 00:45:00,3.96
03814_2_1,2019-12-03 01:00:00,3.4
03814_2_1,2019-12-03 01:15:00,3.56
03814_2_1,2019-12-03 01:30:00,3.44
03814_2_1,2019-12-03 01:45:00,3.44
03814_2_1,2019-12-03 02:00:00,3.48
03814_2_1,2019-12-03 02:15:00,3.56
03814_2_1,2019-12-03 02:30:00,3.52
03814_2_1,2019-12-03 02:45:00,3.32
03814_2_1,2019-12-03 03:00:00,3.4
03814_2_1,2019-12-03 03:15:00,4.04
03814_2_1,2019-12-03 03:30:00,4.68
03814_2_1,2019-12-03 03:45:00,3.36
03814_2_1,2019-12-03 04:00:00,3.92
03814_2_1,2019-12-03 04:15:00,3.52
03814_2_1,2019-12-03 04:30:00,3.48
03814_2_1,2019-12-03 04:45:00,3.6
03814_2_1,2019-12-03 05:00:00,3.72
03814_2_1,2019-12-03 05:15:00,5.12
03814_2_1,2019-12-03 05:30:00,5
03814_2_1,2019-12-03 05:45:00,5.36
03814_2_1,2019-12-03 06:00:00,5.76
03814_2_1,2019-12-03 06:15:00,6.24
03814_2_1,2019-12-03 06:30:00,7.52
03814_2_1,2019-12-03 06:45:00,8.8
03814_2_1,2019-12-03 07:00:00,10.96
03814_2_1,2019-12-03 07:15:00,11.96
03814_2_1,2019-12-03 07:30:00,12.36
03814_2_1,2019-12-03 07:45:00,12.76
03814_2_1,2019-12-03 08:00:00,14.24
03814_2_1,2019-12-03 08:15:00,13.76
03814_2_1,2019-12-03 08:30:00,12.16
03814_2_1,2019-12-03 08:45:00,10.76
03814_2_1,2019-12-03 09:00:00,10.48
03814_2_1,2019-12-03 09:15:00,11.32
03814_2_1,2019-12-03 09:30:00,11.4
03814_2_1,2019-12-03 09:45:00,11.72
03814_2_1,2019-12-03 10:00:00,11.72
03814_2_1,2019-12-03 10:15:00,12.28
03814_2_1,2019-12-03 10:30:00,12.08
03814_2_1,2019-12-03 10:45:00,11.2
03814_2_1,2019-12-03 11:00:00,9.36
03814_2_1,2019-12-03 11:15:00,9.56
03814_2_1,2019-12-03 11:30:00,9.76
03814_2_1,2019-12-03 11:45:00,11.8
03814_2_1,2019-12-03 12:00:00,10.28
03814_2_1,2019-12-03 12:15:00,10.36
03814_2_1,2019-12-03 12:30:00,9.56
03814_2_1,2019-12-03 12:45:00,10.52
03814_2_1,2019-12-03 13:00:00,8.76
03814_2_1,2019-12-03 13:15:00,8.88
03814_2_1,2019-12-03 13:30:00,8.68
03814_2_1,2019-12-03 13:45:00,9.44
03814_2_1,2019-12-03 14:00:00,8.88
03814_2_1,2019-12-03 14:15:00,8.6
03814_2_1,2019-12-03 14:30:00,9.32
03814_2_1,2019-12-03 14:45:00,9.32
03814_2_1,2019-12-03 15:00:00,8.28
03814_2_1,2019-12-03 15:15:00,9.2
03814_2_1,2019-12-03 15:30:00,8.96
03814_2_1,2019-12-03 15:45:00,11.44
03814_2_1,2019-12-03 16:00:00,10.32
03814_2_1,2019-12-03 16:15:00,10.88
03814_2_1,2019-12-03 16:30:00,10.16
03814_2_1,2019-12-03 16:45:00,10.32
03814_2_1,2019-12-03 17:00:00,11.2
03814_2_1,2019-12-03 17:15:00,13.36
03814_2_1,2019-12-03 17:30:00,12.64
03814_2_1,2019-12-03 17:45:00,14.84
03814_2_1,2019-12-03 18:00:00,12.28
03814_2_1,2019-12-03 18:15:00,12.76
03814_2_1,2019-12-03 18:30:00,13.6
03814_2_1,2019-12-03 18:45:00,13.44
03814_2_1,2019-12-03 19:00:00,15.16
03814_2_1,2019-12-03 19:15:00,16.48
03814_2_1,2019-12-03 19:30:00,17
03814_2_1,2019-12-03 19:45:00,14.92
03814_2_1,2019-12-03 20:00:00,12.6
03814_2_1,2019-12-03 20:15:00,14.32
03814_2_1,2019-12-03 20:30:00,12.76
03814_2_1,2019-12-03 20:45:00,12.24
03814_2_1,2019-12-03 21:00:00,13.12
03814_2_1,2019-12-03 21:15:00,12.32
03814_2_1,2019-12-03 21:30:00,11.6
03814_2_1,2019-12-03 21:45:00,11.68
03814_2_1,2019-12-03 22:00:00,7.64
03814_2_1,2019-12-03 22:15:00,9.28
03814_2_1,2019-12-03 22:30:00,8.68
03814_2_1,2019-12-03 22:45:00,10.56
03814_2_1,2019-12-03 23:00:00,7.92
03814_2_1,2019-12-03 23:15:00,6.76
03814_2_1,2019-12-03 23:30:00,6.04
03814_2_1,2019-12-03 23:45:00,7.08
03814_2_1,2019-12-04 00:00:00,5.88
03814_2_1,2019-12-04 00:15:00,6
03814_2_1,2019-12-04 00:30:00,4.68
03814_2_1,2019-12-04 00:45:00,4.8
03814_2_1,2019-12-04 01:00:00,4.4
03814_2_1,2019-12-04 01:15:00,4.12
03814_2_1,2019-12-04 01:30:00,4.08
03814_2_1,2019-12-04 01:45:00,3.88
03814_2_1,2019-12-04 02:00:00,3.68
03814_2_1,2019-12-04 02:15:00,3.76
03814_2_1,2019-12-04 02:30:00,3.96
03814_2_1,2019-12-04 02:45:00,3.64
03814_2_1,2019-12-04 03:00:00,3.8
03814_2_1,2019-12-04 03:15:00,3.76
03814_2_1,2019-12-04 03:30:00,4.8
03814_2_1,2019-12-04 03:45:00,3.8
03814_2_1,2019-12-04 04:00:00,4.36
03814_2_1,2019-12-04 04:15:00,4.12
03814_2_1,2019-12-04 04:30:00,3.56
03814_2_1,2019-12-04 04:45:00,4.44
03814_2_1,2019-12-04 05:00:00,5.2
03814_2_1,2019-12-04 05:15:00,5.04
03814_2_1,2019-12-04 05:30:00,6.36
03814_2_1,2019-12-04 05:45:00,6.44
03814_2_1,2019-12-04 06:00:00,7.08
03814_2_1,2019-12-04 06:15:00,7.76
03814_2_1,2019-12-04 06:30:00,9.64
03814_2_1,2019-12-04 06:45:00,11.28
03814_2_1,2019-12-04 07:00:00,10.16
03814_2_1,2019-12-04 07:15:00,12.08
03814_2_1,2019-12-04 07:30:00,12.96
03814_2_1,2019-12-04 07:45:00,14.2
03814_2_1,2019-12-04 08:00:00,13.16
03814_2_1,2019-12-04 08:15:00,14.48
03814_2_1,2019-12-04 08:30:00,12.24
03814_2_1,2019-12-04 08:45:00,10.04
03814_2_1,2019-12-04 09:00:00,8.84
03814_2_1,2019-12-04 09:15:00,9.52
03814_2_1,2019-12-04 09:30:00,11.68
03814_2_1,2019-12-04 09:45:00,9.96
03814_2_1,2019-12-04 10:00:00,10.36
03814_2_1,2019-12-04 10:15:00,9.24
03814_2_1,2019-12-04 10:30:00,11.16
03814_2_1,2019-12-04 10:45:00,11.84
03814_2_1,2019-12-04 11:00:00,12.12
03814_2_1,2019-12-04 11:15:00,10.76
03814_2_1,2019-12-04 11:30:00,10.2
03814_2_1,2019-12-04 11:45:00,9.72
03814_2_1,2019-12-04 12:00:00,9.28
03814_2_1,2019-12-04 12:15:00,11.64
03814_2_1,2019-12-04 12:30:00,10.04
03814_2_1,2019-12-04 12:45:00,9.76
03814_2_1,2019-12-04 13:00:00,9.76
03814_2_1,2019-12-04 13:15:00,9.92
03814_2_1,2019-12-04 13:30:00,10.4
03814_2_1,2019-12-04 13:45:00,9.76
03814_2_1,2019-12-04 14:00:00,9.24
03814_2_1,2019-12-04 14:15:00,8.56
03814_2_1,2019-12-04 14:30:00,8.6
03814_2_1,2019-12-04 14:45:00,9.64
03814_2_1,2019-12-04 15:00:00,7.92
03814_2_1,2019-12-04 15:15:00,8.72
03814_2_1,2019-12-04 15:30:00,9.04
03814_2_1,2019-12-04 15:45:00,9.92
03814_2_1,2019-12-04 16:00:00,12.32
03814_2_1,2019-12-04 16:15:00,10.92
03814_2_1,2019-12-04 16:30:00,10.04
03814_2_1,2019-12-04 16:45:00,11.6
03814_2_1,2019-12-04 17:00:00,11.2
03814_2_1,2019-12-04 17:15:00,12.48
03814_2_1,2019-12-04 17:30:00,13.28
03814_2_1,2019-12-04 17:45:00,14.12
03814_2_1,2019-12-04 18:00:00,13.28
03814_2_1,2019-12-04 18:15:00,12.88
03814_2_1,2019-12-04 18:30:00,13.76
03814_2_1,2019-12-04 18:45:00,13.84
03814_2_1,2019-12-04 19:00:00,13.08
03814_2_1,2019-12-04 19:15:00,14.24
03814_2_1,2019-12-04 19:30:00,12.48
03814_2_1,2019-12-04 19:45:00,12.56
03814_2_1,2019-12-04 20:00:00,13.76
03814_2_1,2019-12-04 20:15:00,14.16
03814_2_1,2019-12-04 20:30:00,11.72
03814_2_1,2019-12-04 20:45:00,11.24
03814_2_1,2019-12-04 21:00:00,10.56
03814_2_1,2019-12-04 21:15:00,11.84
03814_2_1,2019-12-04 21:30:00,10.56
03814_2_1,2019-12-04 21:45:00,10.2
03814_2_1,2019-12-04 22:00:00,11.96
03814_2_1,2019-12-04 22:15:00,9.68
03814_2_1,2019-12-04 22:30:00,8.44
03814_2_1,2019-12-04 22:45:00,10.04
03814_2_1,2019-12-04 23:00:00,7.8
03814_2_1,2019-12-04 23:15:00,7.76
03814_2_1,2019-12-04 23:30:00,5.2
03814_2_1,2019-12-04 23:45:00,5.64
03814_2_1,2019-12-05 00:00:00,5.76
03814_2_1,2019-12-05 00:15:00,5.16
03814_2_1,2019-12-05 00:30:00,5.16
03814_2_1,2019-12-05 00:45:00,4.8
03814_2_1,2019-12-05 01:00:00,3.88
03814_2_1,2019-12-05 01:15:00,4.76
03814_2_1,2019-12-05 01:30:00,4.52
03814_2_1,2019-12-05 01:45:00,4.52
03814_2_1,2019-12-05 02:00:00,4.48
03814_2_1,2019-12-05 02:15:00,3.68
03814_2_1,2019-12-05 02:30:00,3.56
03814_2_1,2019-12-05 02:45:00,3.84
03814_2_1,2019-12-05 03:00:00,3.92
03814_2_1,2019-12-05 03:15:00,3.8
03814_2_1,2019-12-05 03:30:00,3.88
03814_2_1,2019-12-05 03:45:00,3.52
03814_2_1,2019-12-05 04:00:00,3.4
03814_2_1,2019-12-05 04:15:00,3.96
03814_2_1,2019-12-05 04:30:00,3.88
03814_2_1,2019-12-05 04:45:00,4.48
03814_2_1,2019-12-05 05:00:00,4.8
03814_2_1,2019-12-05 05:15:00,6.04
03814_2_1,2019-12-05 05:30:00,5.36
03814_2_1,2019-12-05 05:45:00,7.08
03814_2_1,2019-12-05 06:00:00,8.56
03814_2_1,2019-12-05 06:15:00,10.44
03814_2_1,2019-12-05 06:30:00,11.4
03814_2_1,2019-12-05 06:45:00,12.08
03814_2_1,2019-12-05 07:00:00,11.04
03814_2_1,2019-12-05 07:15:00,12.52
03814_2_1,2019-12-05 07:30:00,14.92
03814_2_1,2019-12-05 07:45:00,14.16
03814_2_1,2019-12-05 08:00:00,14.64
03814_2_1,2019-12-05 08:15:00,13.08
03814_2_1,2019-12-05 08:30:00,13.28
03814_2_1,2019-12-05 08:45:00,11.52
03814_2_1,2019-12-05 09:00:00,9.04
03814_2_1,2019-12-05 09:15:00,10.24
03814_2_1,2019-12-05 09:30:00,11.24
03814_2_1,2019-12-05 09:45:00,10.08
03814_2_1,2019-12-05 10:00:00,10.4
03814_2_1,2019-12-05 10:15:00,11.6
03814_2_1,2019-12-05 10:30:00,12.84
03814_2_1,2019-12-05 10:45:00,12.72
03814_2_1,2019-12-05 11:00:00,10.92
03814_2_1,2019-12-05 11:15:00,11.88
03814_2_1,2019-12-05 11:30:00,11.68
03814_2_1,2019-12-05 11:45:00,11.4
03814_2_1,2019-12-05 12:00:00,11.4
03814_2_1,2019-12-05 12:15:00,10.92
03814_2_1,2019-12-05 12:30:00,12.64
03814_2_1,2019-12-05 12:45:00,10.56
03814_2_1,2019-12-05 13:00:00,9.12
03814_2_1,2019-12-05 13:15:00,10.12
03814_2_1,2019-12-05 13:30:00,8.96
03814_2_1,2019-12-05 13:45:00,8.56
03814_2_1,2019-12-05 14:00:00,10.04
03814_2_1,2019-12-05 14:15:00,9.32
03814_2_1,2019-12-05 14:30:00,9.76
03814_2_1,2019-12-05 14:45:00,8.68
03814_2_1,2019-12-05 15:00:00,9.52
03814_2_1,2019-12-05 15:15:00,10.12
03814_2_1,2019-12-05 15:30:00,9.4
03814_2_1,2019-12-05 15:45:00,10.24
03814_2_1,2019-12-05 16:00:00,10.8
03814_2_1,2019-12-05 16:15:00,11.04
03814_2_1,2019-12-05 16:30:00,10.68
03814_2_1,2019-12-05 16:45:00,12.28
03814_2_1,2019-12-05 17:00:00,11.2
03814_2_1,2019-12-05 17:15:00,13.04
03814_2_1,2019-12-05 17:30:00,11.88
03814_2_1,2019-12-05 17:45:00,12.12
03814_2_1,2019-12-05 18:00:00,14.88
03814_2_1,2019-12-05 18:15:00,14.16
03814_2_1,2019-12-05 18:30:00,13.6
03814_2_1,2019-12-05 18:45:00,12.12
03814_2_1,2019-12-05 19:00:00,13.64
03814_2_1,2019-12-05 19:15:00,13.12
03814_2_1,2019-12-05 19:30:00,13.08
03814_2_1,2019-12-05 19:45:00,14.68
03814_2_1,2019-12-05 20:00:00,15.36
03814_2_1,2019-12-05 20:15:00,13.8
03814_2_1,2019-12-05 20:30:00,11.04
03814_2_1,2019-12-05 20:45:00,11.72
03814_2_1,2019-12-05 21:00:00,14.72
03814_2_1,2019-12-05 21:15:00,10.32
03814_2_1,2019-12-05 21:30:00,9.12
03814_2_1,2019-12-05 21:45:00,9.44
03814_2_1,2019-12-05 22:00:00,8.84
03814_2_1,2019-12-05 22:15:00,9.92
03814_2_1,2019-12-05 22:30:00,8.44
03814_2_1,2019-12-05 22:45:00,8.92
03814_2_1,2019-12-05 23:00:00,7.84
03814_2_1,2019-12-05 23:15:00,8.36
03814_2_1,2019-12-05 23:30:00,7.2
03814_2_1,2019-12-05 23:45:00,6.28
03814_2_1,2019-12-06 00:00:00,6.48
03814_2_1,2019-12-06 00:15:00,5.84
03814_2_1,2019-12-06 00:30:00,5.28
03814_2_1,2019-12-06 00:45:00,5.44
03814_2_1,2019-12-06 01:00:00,4.6
03814_2_1,2019-12-06 01:15:00,4.12
03814_2_1,2019-12-06 01:30:00,3.96
03814_2_1,2019-12-06 01:45:00,3.64
03814_2_1,2019-12-06 02:00:00,3.64
03814_2_1,2019-12-06 02:15:00,4.08
03814_2_1,2019-12-06 02:30:00,3.92
03814_2_1,2019-12-06 02:45:00,3.52
03814_2_1,2019-12-06 03:00:00,4
03814_2_1,2019-12-06 03:15:00,3.44
03814_2_1,2019-12-06 03:30:00,4.16
03814_2_1,2019-12-06 03:45:00,4.68
03814_2_1,2019-12-06 04:00:00,3.84
03814_2_1,2019-12-06 04:15:00,4.32
03814_2_1,2019-12-06 04:30:00,4
03814_2_1,2019-12-06 04:45:00,4
03814_2_1,2019-12-06 05:00:00,5.88
03814_2_1,2019-12-06 05:15:00,5.4
03814_2_1,2019-12-06 05:30:00,5.96
03814_2_1,2019-12-06 05:45:00,5.88
03814_2_1,2019-12-06 06:00:00,7.48
03814_2_1,2019-12-06 06:15:00,8.16
03814_2_1,2019-12-06 06:30:00,8.64
03814_2_1,2019-12-06 06:45:00,10.84
03814_2_1,2019-12-06 07:00:00,11.16
03814_2_1,2019-12-06 07:15:00,12.56
03814_2_1,2019-12-06 07:30:00,13.68
03814_2_1,2019-12-06 07:45:00,13.96
03814_2_1,2019-12-06 08:00:00,15.28
03814_2_1,2019-12-06 08:15:00,13.92
03814_2_1,2019-12-06 08:30:00,13.68
03814_2_1,2019-12-06 08:45:00,12.12
03814_2_1,2019-12-06 09:00:00,10.44
03814_2_1,2019-12-06 09:15:00,9.44
03814_2_1,2019-12-06 09:30:00,11.28
03814_2_1,2019-12-06 09:45:00,11.36
03814_2_1,2019-12-06 10:00:00,13.32
03814_2_1,2019-12-06 10:15:00,11.56
03814_2_1,2019-12-06 10:30:00,9.92
03814_2_1,2019-12-06 10:45:00,10.44
03814_2_1,2019-12-06 11:00:00,11.24
03814_2_1,2019-12-06 11:15:00,11.96
03814_2_1,2019-12-06 11:30:00,10.68
03814_2_1,2019-12-06 11:45:00,11.8
03814_2_1,2019-12-06 12:00:00,9.6
03814_2_1,2019-12-06 12:15:00,10.16
03814_2_1,2019-12-06 12:30:00,11.68
03814_2_1,2019-12-06 12:45:00,10.36
03814_2_1,2019-12-06 13:00:00,10.44
03814_2_1,2019-12-06 13:15:00,10.92
03814_2_1,2019-12-06 13:30:00,9.76
03814_2_1,2019-12-06 13:45:00,10.04
03814_2_1,2019-12-06 14:00:00,11.84
03814_2_1,2019-12-06 14:15:00,8.64
03814_2_1,2019-12-06 14:30:00,9.28
03814_2_1,2019-12-06 14:45:00,8.36
03814_2_1,2019-12-06 15:00:00,7.92
03814_2_1,2019-12-06 15:15:00,7.44
03814_2_1,2019-12-06 15:30:00,8.36
03814_2_1,2019-12-06 15:45:00,11.44
03814_2_1,2019-12-06 16:00:00,10.6
03814_2_1,2019-12-06 16:15:00,11.4
03814_2_1,2019-12-06 16:30:00,11.2
03814_2_1,2019-12-06 16:45:00,11.04
03814_2_1,2019-12-06 17:00:00,11.88
03814_2_1,2019-12-06 17:15:00,12.24
03814_2_1,2019-12-06 17:30:00,14.16
03814_2_1,2019-12-06 17:45:00,11.4
03814_2_1,2019-12-06 18:00:00,13.16
03814_2_1,2019-12-06 18:15:00,13.44
03814_2_1,2019-12-06 18:30:00,11.48
