all_datetime,03805_PRV_1,03805_PRV_2,3807_1,03808_1_1,03808_2_1,3809_1,3810_1,3811_1,3812_1,03814_1_1,03814_2_1
2020-01-11 13:30:00,,,,,,,,18,,,
2020-01-11 13:45:00,,,,,,,,18,,,
2020-01-11 14:00:00,,,,,,,,17.56,,,
2020-01-11 14:15:00,,,,,,,,17.4,,,
2020-01-11 14:30:00,,,,,,,,15.52,,,
2020-01-11 14:45:00,,,,,,,,12.44,,,
2020-01-11 15:00:00,,,,,,,,14.04,,,
2020-01-11 15:15:00,,,,,,,,16.8,,,
2020-01-11 15:30:00,,,,,,,,16.96,,,
2020-01-11 15:45:00,,,,,,,,16.72,,,
2020-01-11 16:00:00,,,,,,,,16.16,,,
2020-01-11 16:15:00,,,,,,,,14.84,,,
2020-01-11 16:30:00,,,,,,,,16,,,
2020-01-11 16:45:00,,,,,,,,15.52,,,
2020-01-11 17:00:00,,,,,,,,15.72,,,
2020-01-11 17:15:00,,,,,,,,17.44,,,
2020-01-11 17:30:00,,,,,,,,17.12,,,
2020-01-11 17:45:00,,,,,,,,16,,,
2020-01-11 18:00:00,,,,,,,,16.24,,,
2020-01-11 18:15:00,,,,,,,,16.92,,,
2020-01-11 18:30:00,,,,,,,,19.32,,,
2020-01-11 18:45:00,,,,,,,,19.56,,,
2020-01-11 19:00:00,,,,,,,,18.52,,,
2020-01-11 19:15:00,,,,,,,,16.32,,,
2020-01-11 19:30:00,,,,,,,,17.4,,,
2020-01-11 19:45:00,,,,,,,,15.04,,,
2020-01-11 20:00:00,,,,,,,,13.48,,,
2020-01-11 20:15:00,,,,,,,,13.24,,,
2020-01-11 20:30:00,,,,,,,,14.08,,,
2020-01-11 20:45:00,,,,,,,,14.44,,,
2020-01-11 21:00:00,,,,,,,,13.08,,,
2020-01-11 21:15:00,,,,,,,,13.28,,,
2020-01-11 21:30:00,,,,,,,,12.16,,,
2020-01-11 21:45:00,,,,,,,,11.08,,,
2020-01-11 22:00:00,,,,,,,,13,,,
2020-01-11 22:15:00,,,,,,,,13.24,,,
2020-01-11 22:30:00,,,,,,,,12.64,,,
2020-01-11 22:45:00,,,,,,,,11.24,,,
2020-01-11 23:00:00,,,,,,,,10.64,,,
2020-01-11 23:15:00,,,,,,,,10.4,,,
2020-01-11 23:30:00,,,,,,,,10.44,,,
2020-01-11 23:45:00,,,,,,,,9.2,,,
2020-01-12 00:00:00,,,,,,,,8.92,,,
2020-01-12 00:15:00,,,,,,,,7.44,,,
2020-01-12 00:30:00,,,,,,,,7.68,,,
2020-01-12 00:45:00,,,,,,,,5.76,,,
2020-01-12 01:00:00,,,,,,,,5.8,,,
2020-01-12 01:15:00,,,,,,,,5.24,,,
2020-01-12 01:30:00,,,,,,,,5.6,,,
2020-01-12 01:45:00,,,,,,,,4.6,,,
2020-01-12 02:00:00,,,,,,,,4.4,,,
2020-01-12 02:15:00,,,,,,,,3.96,,,
2020-01-12 02:30:00,,,,,,,,3.72,,,
2020-01-12 02:45:00,,,,,,,,3.96,,,
2020-01-12 03:00:00,,,,,,,,3.48,,,
2020-01-12 03:15:00,,,,,,,,3.64,,,
2020-01-12 03:30:00,,,,,,,,3.88,,,
2020-01-12 03:45:00,,,,,,,,3.56,,,
2020-01-12 04:00:00,,,,,,,,3.6,,,
2020-01-12 04:15:00,,,,,,,,3.88,,,
2020-01-12 04:30:00,,,,,,,,3.6,,,
2020-01-12 04:45:00,,,,,,,,3.96,,,
2020-01-12 05:00:00,,,,,,,,4.52,,,
2020-01-12 05:15:00,,,,,,,,4.2,,,
2020-01-12 05:30:00,,,,,,,,4.36,,,
2020-01-12 05:45:00,,,,,,,,4.24,,,
2020-01-12 06:00:00,,,,,,,,3.96,,,
2020-01-12 06:15:00,,,,,,,,4.56,,,
2020-01-12 06:30:00,,,,,,,,5.36,,,
2020-01-12 06:45:00,,,,,,,,5.76,,,
2020-01-12 07:00:00,,,,,,,,5.56,,,
2020-01-12 07:15:00,,,,,,,,6.2,,,
2020-01-12 07:30:00,,,,,,,,6.52,,,
2020-01-12 07:45:00,,,,,,,,8.72,,,
2020-01-12 08:00:00,,,,,,,,9.8,,,
2020-01-12 08:15:00,,,,,,,,13.32,,,
2020-01-12 08:30:00,,,,,,,,13.04,,,
2020-01-12 08:45:00,,,,,,,,14.2,,,
2020-01-12 09:00:00,,,,,,,,15.96,,,
2020-01-12 09:15:00,,,,,,,,18.56,,,
2020-01-12 09:30:00,,,,,,,,17.4,,,
2020-01-12 09:45:00,,,,,,,,19.64,,,
2020-01-12 10:00:00,,,,,,,,19.76,,,
2020-01-12 10:15:00,,,,,,,,20.92,,,
2020-01-12 10:30:00,,,,,,,,21.64,,,
2020-01-12 10:45:00,,,,,,,,23.24,,,
2020-01-12 11:00:00,,,,,,,,21.64,,,
2020-01-12 11:15:00,,,,,,,,24.24,,,
2020-01-12 11:30:00,,,,,,,,20.68,,,
2020-01-12 11:45:00,,,,,,,,22.84,,,
2020-01-12 12:00:00,,,,,,,,24.48,,,
2020-01-12 12:15:00,,,,,,,,21.44,,,
2020-01-12 12:30:00,,,,,,,,24,,,
2020-01-12 12:45:00,,,,,,,,22.68,,,
2020-01-12 13:00:00,,,,,,,,19.68,,,
2020-01-12 13:15:00,,,,,,,,17.56,,,
2020-01-12 13:30:00,,,,,,,,18.08,,,
2020-01-12 13:45:00,,,,,,,,17.32,,,
2020-01-12 14:00:00,,,,,,,,18.56,,,
2020-01-12 14:15:00,,,,,,,,19.56,,,
2020-01-12 14:30:00,,,,,,,,18.08,,,
2020-01-12 14:45:00,,,,,,,,16.48,,,
2020-01-12 15:00:00,,,,,,,,19.88,,,
2020-01-12 15:15:00,,,,,,,,17.76,,,
2020-01-12 15:30:00,,,,,,,,21.04,,,
2020-01-12 15:45:00,,,,,,,,17.72,,,
2020-01-12 16:00:00,,,,,,,,17.04,,,
2020-01-12 16:15:00,,,,,,,,20.12,,,
2020-01-12 16:30:00,,,,,,,,18.8,,,
2020-01-12 16:45:00,,,,,,,,17.8,,,
2020-01-12 17:00:00,,,,,,,,19.6,,,
2020-01-12 17:15:00,,,,,,,,21.36,,,
2020-01-12 17:30:00,,,,,,,,18.48,,,
2020-01-12 17:45:00,,,,,,,,20.12,,,
2020-01-12 18:00:00,,,,,,,,22.84,,,
2020-01-12 18:15:00,,,,,,,,23.28,,,
2020-01-12 18:30:00,,,,,,,,20.12,,,
2020-01-12 18:45:00,,,,,,,,21.64,,,
2020-01-12 19:00:00,,,,,,,,20.52,,,
2020-01-12 19:15:00,,,,,,,,20.76,,,
2020-01-12 19:30:00,,,,,,,,19.8,,,
2020-01-12 19:45:00,,,,,,,,20.24,,,
2020-01-12 20:00:00,,,,,,,,19.84,,,
2020-01-12 20:15:00,,,,,,,,20,,,
2020-01-12 20:30:00,,,,,,,,17.08,,,
2020-01-12 20:45:00,,,,,,,,16.32,,,
2020-01-12 21:00:00,,,,,,,,13.92,,,
2020-01-12 21:15:00,,,,,,,,14.44,,,
2020-01-12 21:30:00,,,,,,,,12,,,
2020-01-12 21:45:00,,,,,,,,11.64,,,
2020-01-12 22:00:00,,,,,,,,10.72,,,
2020-01-12 22:15:00,,,,,,,,12.76,,,
2020-01-12 22:30:00,,,,,,,,12.16,,,
2020-01-12 22:45:00,,,,,,,,11.04,,,
2020-01-12 23:00:00,,,,,,,,10.76,,,
2020-01-12 23:15:00,,,,,,,,10.04,,,
2020-01-12 23:30:00,,,,,,,,7.8,,,
2020-01-12 23:45:00,,,,,,,,7.6,,,
2020-01-13 00:00:00,,,,,,,,5.68,,,
2020-01-13 00:15:00,,,,,,,,6.36,,,
2020-01-13 00:30:00,,,,,,,,6.12,,,
2020-01-13 00:45:00,,,,,,,,5,,,
2020-01-13 01:00:00,,,,,,,,4.36,,,
2020-01-13 01:15:00,,,,,,,,4.64,,,
2020-01-13 01:30:00,,,,,,,,4,,,
2020-01-13 01:45:00,,,,,,,,4.04,,,
2020-01-13 02:00:00,,,,,,,,4,,,
2020-01-13 02:15:00,,,,,,,,3.84,,,
2020-01-13 02:30:00,,,,,,,,3.8,,,
2020-01-13 02:45:00,,,,,,,,3.56,,,
2020-01-13 03:00:00,,,,,,,,4.2,,,
2020-01-13 03:15:00,,,,,,,,4.4,,,
2020-01-13 03:30:00,,,,,,,,3.88,,,
2020-01-13 03:45:00,,,,,,,,4.16,,,
2020-01-13 04:00:00,,,,,,,,4.48,,,
2020-01-13 04:15:00,,,,,,,,4.8,,,
2020-01-13 04:30:00,,,,,,,,5.24,,,
2020-01-13 04:45:00,,,,,,,,5.4,,,
2020-01-13 05:00:00,,,,,,,,4.84,,,
2020-01-13 05:15:00,,,,,,,,5.76,,,
2020-01-13 05:30:00,,,,,,,,5.16,,,
2020-01-13 05:45:00,,,,,,,,6,,,
2020-01-13 06:00:00,,,,,,,,9.04,,,
2020-01-13 06:15:00,,,,,,,,11.4,,,
2020-01-13 06:30:00,,,,,,,,11.6,,,
2020-01-13 06:45:00,,,,,,,,12.24,,,
2020-01-13 07:00:00,,,,,,,,14.8,,,
2020-01-13 07:15:00,,,,,,,,18.2,,,
2020-01-13 07:30:00,,,,,,,,19.88,,,
2020-01-13 07:45:00,,,,,,,,18.76,,,
2020-01-13 08:00:00,,,,,,,,18.12,,,
2020-01-13 08:15:00,,,,,,,,15.88,,,
2020-01-13 08:30:00,,,,,,,,17.24,,,
2020-01-13 08:45:00,,,,,,,,14.44,,,
2020-01-13 09:00:00,,,,,,,,15.4,,,
2020-01-13 09:15:00,,,,,,,,15.24,,,
2020-01-13 09:30:00,,,,,,,,14.6,,,
2020-01-13 09:45:00,,,,,,,,15.96,,,
